time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.559999999999991,-3.90316834442571,13.160366230627984,28.25362125438022,0.3871949350715509,0.13927596224518624,0.0,-3.112856238591595,8.17752941135412,4.5651653859854795,0.08001549645777821,0.01949374608422437,0.0,465.1692410501907,465.16289314077363,462.49199428824,462.94069080718845
4.6199999999999894,-4.092093540906528,13.6550508206569,28.52343476587096,0.39190332982918097,0.14041015307291183,0.0,-3.1848192933580766,8.312044374951196,4.428843620780635,0.07693183533258383,0.018312655949508747,0.0,424.70350439012935,424.6021266215364,423.05975067600116,422.7994019413981
4.679999999999988,-4.2862169259463805,14.160112259218627,28.790640772391473,0.39675396866281787,0.14129461455164627,0.0,-3.28595576659338,8.523029868910776,4.476941095213974,0.08475401047765255,0.01116952448779001,0.0,485.84040992632,485.3042828412076,485.57198755581777,486.1630821006312
4.739999999999987,-4.486347711442651,14.677616509172694,29.06014141021068,0.40176173016228134,0.14195645076608976,0.0,-3.3850528080909523,8.726848903848113,4.505430128801214,0.0821721165990529,0.010891682511658663,0.0,482.00868188166555,481.98754233599686,481.678023572383,481.48782838177146
4.799999999999986,-4.692855818938572,15.208478587933763,29.33393346431198,0.40662397342479384,0.14414943655521295,0.0,-3.49854658930365,8.968042711955812,4.619308156399178,0.07990328577074976,0.06220453938156158,0.0,508.5881299766065,512.2514116984619,510.60528002592804,510.4477700418655
4.859999999999984,-4.905127884879942,15.750811922823672,29.60752116218445,0.41045902065012374,0.14811164975296442,0.0,-3.5775214275129246,9.109674440987453,4.500330226526084,0.047939055257467805,0.06986758722751121,0.0,437.07226070189193,437.7138382260657,439.854252221746,437.2019486121783
4.919999999999983,-5.122169501143417,16.301514333312458,29.87374108217115,0.41349040133451,0.15335149044069052,0.0,-3.6576069193532463,9.246927430840648,4.373821991801679,0.053106165947567105,0.10478394368909692,0.0,433.6346416110106,436.56454459646443,434.8257165872554,435.26012205840215
4.979999999999982,-5.344319748263268,16.86097420857994,30.13365132885127,0.41726670866137816,0.15922955507848968,0.0,-3.747862488032503,9.40149290298378,4.289606365442371,0.0727669340453429,0.09115638074890237,0.0,449.36266618213284,448.2648126887531,449.80545161682346,451.3978594435503
5.0399999999999805,-5.571722429676554,17.429032585421727,30.387028214576272,0.42272087647701984,0.16469236932407672,0.0,-3.832656061330683,9.533771478377494,4.156307627033722,0.10902796324056253,0.0909374973995265,0.0,433.0200184150628,433.00879756966646,431.48873237995815,434.54646071710806
5.099999999999979,-5.804941610424977,18.006613980136006,30.635900870153677,0.42992007973188695,0.1707925929664782,0.0,-3.941707399350361,9.718763347083147,4.138388374123146,0.13093633681455927,0.11239588618457967,0.0,471.59915281712586,473.2618960947998,472.96576740089614,474.66184964997996
5.159999999999978,-6.044088192586316,18.593581954267282,30.879820940568223,0.43838018814137225,0.17708012654917304,0.0,-4.030301295499811,9.847008826283027,3.992097941380353,0.1510571229364513,0.0971944119366425,0.0,430.83417527161987,429.55705231226705,430.91749586833055,432.63381618593155
5.219999999999977,-6.289089240130071,19.189349805230776,31.117186104631603,0.44738923724510116,0.18285491049205493,0.0,-4.136769732375674,10.011960061496392,3.919222656225787,0.14924551733618996,0.09529903096637818,0.0,457.53096711470096,457.38765568345775,457.98203781573426,457.8584371645748
5.279999999999975,-6.540356959957658,19.79456680572452,31.349065015209423,0.45645421428937194,0.18792986321125849,0.0,-4.239171787941975,10.162037045106533,3.809504568160457,0.15291834738439716,0.0738726479054142,0.0,447.15851882904764,445.4154680594707,446.96468012106544,447.28515867443093
5.339999999999974,-6.79850925399812,20.41036841893408,31.577409516240305,0.46572555713712305,0.19312091408816734,0.0,-4.366142858285538,10.364521040312564,3.8005228386366863,0.15612459924511896,0.0991552556409334,0.0,481.74212932993703,483.65566587333257,482.6893197869118,482.9516197483872
5.399999999999973,-7.06381915838952,21.03710172999725,31.802575411671857,0.47530410531202794,0.19975838261251866,0.0,-4.47790592655646,10.526596899575793,3.7041710475141665,0.16315622090137546,0.12208496563747503,0.0,455.91591538599977,457.7546499054138,455.24118873854474,455.82683315682704
5.4599999999999715,-7.336234849648483,21.674272613083282,32.0231707347361,0.48386097068148093,0.20718932987287797,0.0,-4.603034902660574,10.71223091556341,3.647792992400285,0.1220951654090352,0.12561170748978845,0.0,472.4560255277237,472.7407317547574,473.2873382440376,470.13504892706135
5.51999999999997,-7.616081558314308,22.32216697352901,32.23947349466538,0.49000346465198596,0.2140746183039779,0.0,-4.725625135213358,10.883926218231489,3.5615310880224627,0.0826699519735592,0.10390715023701455,0.0,465.46359772977814,463.773240315593,465.5374054366418,462.4511099293437
5.579999999999969,-7.903188722260296,22.979900693297107,32.44973614593843,0.4952222384276208,0.22022294318736968,0.0,-4.8450305304596455,11.040203380173114,3.446832198461525,0.09128662238854683,0.10103806024398972,0.0,455.96290008881573,455.7424580737704,455.3254239363526,456.020341472184
5.639999999999968,-8.198387107929836,23.648731625377817,32.656333434991694,0.5006399153662748,0.22621495556764426,0.0,-4.9951986926285405,11.253441123516675,3.4383807988546753,0.08930323147111055,0.09869651035695967,0.0,493.2164511946929,493.0510049123167,494.0895926742473,493.9492696196744
5.699999999999966,-8.500337850672697,24.325398876344607,32.853378851276716,0.5056287930453163,0.23240131004662157,0.0,-5.070443205577267,11.302496558801503,3.1310570547319805,0.07699637208110663,0.10751209345532123,0.0,383.6343967654072,384.48168821614064,385.15964399744144,384.00056995057315
5.759999999999965,-8.809267254526224,25.009839608082242,33.04082354739421,0.5094451293111346,0.23963776082818988,0.0,-5.227563516313769,11.511316324034496,3.1158537499281476,0.05022084401230881,0.1336920543896445,0.0,490.18621321389753,492.1392610998063,493.64360466724685,491.6661589733295
5.819999999999964,-9.126254537827434,25.703742010162653,33.22196310477027,0.5127050123291559,0.24806629134623748,0.0,-5.339296599570249,11.61852065224264,2.922454509981418,0.05844053779226585,0.1472520954128951,0.0,430.82213582994507,431.98597227919043,429.0197967526,429.71939354692097
5.879999999999963,-9.449792075096775,26.403487109317865,33.39060018502392,0.5163720400577683,0.25678646167777597,0.0,-5.4459445207066945,11.706197241902961,2.6992941278906084,0.06379265938845313,0.1434223101698326,0.0,417.91069440970045,417.5980283699054,417.8248485960193,418.2942252877995
5.939999999999961,-9.78138122007624,27.111310844829152,33.55095047910263,0.5190720628227687,0.26520840607854357,0.0,-5.607511230530151,11.887036793711959,2.6447894229625235,0.026214062024046997,0.13731232250795516,0.0,480.59915613836426,480.15262675053947,480.6929683934141,477.837286855749
5.99999999999996,-10.122576993732324,27.829453034028138,33.70726109325216,0.5204886131615885,0.2749823405568117,0.0,-5.766260661881377,12.05011173025016,2.56495972458537,0.021004558038036813,0.1884564567750492,0.0,471.9040552374779,475.8580766241311,471.9673211738777,471.5649644368822
6.059999999999959,-10.472382946617318,28.555363891874002,33.85547328590754,0.522452856819541,0.28583681739367695,0.0,-5.894695355567708,12.14647693298786,2.375696546017151,0.044468525384326614,0.17336978167618616,0.0,435.07259900937584,433.84055128677534,431.63675129778625,433.61359727781837
6.1199999999999575,-10.830288573278787,29.287382793257077,33.993086608615336,0.5245929447945574,0.29665797054943166,0.0,-6.0361981122754065,12.253617569055645,2.2113756636295787,0.026869690942063477,0.18732605953726666,0.0,442.1973243078663,443.37668464309775,443.3516491144185,441.90345261615045
6.179999999999956,-11.19744135608465,30.026708719107017,34.122551891416016,0.5255966266283902,0.3076288211638536,0.0,-6.202913233115434,12.38968194781579,2.1036515249126095,0.00658709986448054,0.1783751148692523,0.0,463.30664262238406,462.6335371948643,465.9710312282565,464.3820909359562
6.239999999999955,-11.574355893365778,30.773415563128392,34.244435779638806,0.5258057446207536,0.3189914744339699,0.0,-6.361654854491305,12.499764138721185,1.9590508981557064,0.0003833449054628205,0.20036474203064727,0.0,450.1895317969242,451.99894073602945,451.81747018684786,451.3167335245555
6.299999999999954,-11.959128396206504,31.523815858802998,34.35288353194533,0.5260356828934123,0.3312783294822905,0.0,-6.465071783250829,12.5135691601268,1.6571292531535762,0.007281458582267585,0.20919031962886067,0.0,386.727026060385,387.6050907377272,386.49687044567173,387.14675557971884
6.359999999999952,-12.352344586841157,32.277996519526845,34.448552559048075,0.5264859275847726,0.34364450428845217,0.0,-6.642906504445811,12.624864546874623,1.5314450051972004,0.007726703821789206,0.20302031027360654,0.0,456.7268505478117,456.2752504059053,455.61992397484676,455.6554192471162
6.419999999999951,-12.75555637675765,33.03751108379522,34.534611376321315,0.5262036308457478,0.35580929558730734,0.0,-6.798348449865824,12.69168568030914,1.3374197739036018,-0.017137212654659607,0.20247315048513567,0.0,430.82411513993026,430.81961064322604,430.7833264682589,428.6747413654306
6.47999999999995,-13.168484881442179,33.8011930822129,34.60957360841874,0.5252968750457754,0.36767354285719733,0.0,-6.96679495929397,12.763633068236016,1.1614512709816665,-0.013088065063108523,0.19300884222968948,0.0,438.56739247431176,437.8197957309757,435.2782108044936,435.61717730502176
6.5399999999999485,-13.593145292611766,34.57092012534576,34.67724245153462,0.5248493673492485,0.37968456522764793,0.0,-7.189211043739956,12.89262952431891,1.09327362361131,-0.0018287743686639046,0.2073479604571406,0.0,477.52159824856363,478.6498161283203,477.21786318828055,478.07698433562103
6.599999999999947,-14.031341672555914,35.34819693066627,34.740755035526725,0.5248640457205909,0.3918586411823588,0.0,-7.417974079784346,13.01530725883712,1.0228005905827213,0.002318225193189889,0.1984613780549482,0.0,480.5712007146738,479.93449264983235,478.3366723470823,478.65250932679845
6.659999999999946,-14.482539464702864,36.13155275236031,34.79806558859453,0.5255820995798857,0.4030516169311591,0.0,-7.622645915860121,13.095645995396579,0.8870753347770258,0.021617066337467707,0.17465477453541542,0.0,458.0445513805125,456.1808837812071,456.70161675195413,458.23888344603245
6.719999999999945,-14.94839917152668,36.92218567014883,34.851671227950476,0.5269878063673739,0.4123935254815514,0.0,-7.906210412017791,13.25719570191204,0.8978862535301585,0.02523966854410812,0.13676474700089644,0.0,513.4939473454882,510.8193206205061,512.3214042722258,512.5789677989175
6.779999999999943,-15.429367880311982,37.71998002341176,34.90174598619716,0.5277932554115932,0.4195463858746278,0.0,-8.126565095525812,13.335099048653994,0.7707685782427072,0.0016092223945299404,0.1016797862630885,0.0,468.18872703403724,465.4633109334931,466.7721829921928,464.9235503753041
6.839999999999942,-15.922576902118951,38.521060456525625,34.94202123944891,0.5281874107621043,0.42621031510493257,0.0,-8.314467939161421,13.367092621156566,0.571990805108515,0.011529514684576254,0.12044395366590419,0.0,439.0314408223179,440.59669394379915,437.8743619843518,438.6991700810985
6.899999999999941,-16.427740860909438,39.324550547431805,34.9714207390632,0.5294226499487849,0.43293633490896255,0.0,-8.524923306500737,13.41525138501015,0.40779510172515676,0.029644643307384616,0.1037635864801715,0.0,452.8423607609769,451.50954125407867,452.16420283595465,453.6218388501663
6.95999999999994,-16.946713193199198,40.13196342264469,34.99290741713139,0.5313543649002339,0.43882025375248723,0.0,-8.774449866460786,13.497576877356778,0.3075602750137923,0.0347454483227796,0.09237104626657407,0.0,480.01285159490885,479.1549807613079,476.1860707664319,476.5765451772425
7.019999999999938,-17.480014351248464,40.943374616354085,35.00692194990954,0.5334662566728561,0.44387590387221376,0.0,-9.002701621976582,13.548795649182907,0.15916203461276968,0.03565085784044693,0.07615550703611354,0.0,462.42892454847953,461.1551986267327,461.3725581279569,461.4445440413739
7.079999999999937,-18.029843060170535,41.760654309446124,35.01690235894694,0.5356284633494015,0.44851217738139315,0.0,-9.324673381034405,13.692357020202296,0.1715413085433433,0.03642262527925633,0.07838636998148846,0.0,521.7289600357282,521.8884719619282,522.5417665369705,522.5959445361611
7.139999999999936,-18.594137081415326,42.58115584126951,35.01866205448263,0.5374649442125499,0.4536512975257345,0.0,-9.48615850673213,13.657713432100405,-0.11205565306675137,0.024794430613409052,0.09291343067863994,0.0,410.0776239347925,411.373007644529,412.54430868334754,411.5162165176307
7.1999999999999345,-19.170088244760723,43.401417235482,35.006655760362534,0.5386865279826623,0.45989725665714687,0.0,-9.712837266168764,13.683691311355052,-0.28840668566853744,0.01592541276238412,0.11527727537509573,0.0,453.7597566702147,455.56085330830393,454.8955888866262,454.18449240614035
7.259999999999933,-19.75980874107929,44.22314187119779,34.98408120115624,0.5391314909267351,0.4661166325923194,0.0,-9.945180919547862,13.706418377119563,-0.46434530957949766,-0.0010933592823362225,0.09204415230231819,0.0,456.89218058330135,455.04510574518247,455.6896334558378,454.3263977322477
7.319999999999932,-20.36378007882434,45.04626010792502,34.951195852793866,0.539300653066026,0.47182317169977406,0.0,-10.187860068755947,13.730086724624831,-0.63213006452243,0.006732384434611976,0.09817180012868597,0.0,459.3601853327305,459.85324987111744,458.83732776089505,459.4584524513384
7.379999999999931,-20.980667768932847,45.86885656450962,34.905194156988884,0.5391605378267474,0.4775401801632677,0.0,-10.376190081742996,13.689577926807267,-0.900646822660868,-0.011403414951895662,0.09239711468088091,0.0,418.46383626320113,417.96912533458027,418.0322380351623,416.44804600953006
